id,title,description,link,image_link,price,sale_price,category,availability,color,gender,mpn
a102,Leather Wallet,Bi-fold wallet in Italian calfskin leather. Six card slots and a bill compartment.,http://localhost:8080/product/detail.html?id=a102,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Accessories,in stock,Black,Unisex,a10219b
a103,Card Holder,Slim card holder in saffiano leather. Four card slots with a central pocket.,http://localhost:8080/product/detail.html?id=a103,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,out of stock,White,Unisex,a10328w
a104,Leather Keychain,Braided leather keychain with gold-plated hardware. A refined everyday detail.,http://localhost:8080/product/detail.html?id=a104,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Navy,Unisex,a10426n
a105,Fedora Hat,Wool-felt fedora with a grosgrain ribbon band. A stylish finishing touch.,http://localhost:8080/product/detail.html?id=a105,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Accessories,in stock,Beige,Unisex,a10520b
a106,Baseball Cap,Washed cotton twill cap with an adjustable back strap. Embroidered MAISON logo.,http://localhost:8080/product/detail.html?id=a106,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,Brown,Unisex,a10621b
a107,Bucket Hat,"Reversible bucket hat in cotton. Solid on one side, print on the other.",http://localhost:8080/product/detail.html?id=a107,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,out of stock,Grey,Unisex,a10724g
a108,Leather Watch Strap,Replacement watch strap in calfskin leather. Quick-release spring bars.,http://localhost:8080/product/detail.html?id=a108,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,in stock,Camel,Unisex,a10822c
a109,Beanie,Ribbed knit beanie in merino wool. Turn-up cuff with a snug fit.,http://localhost:8080/product/detail.html?id=a109,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,Ivory,Unisex,a10925i
a110,Panama Hat,Hand-woven Ecuadorian straw Panama hat. Packable without losing its shape.,http://localhost:8080/product/detail.html?id=a110,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Accessories,in stock,Red,Unisex,a11027r
a111,Coin Purse,"Small zip-around coin purse in grained leather. Fits coins, keys, and a card.",http://localhost:8080/product/detail.html?id=a111,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,out of stock,Green,Unisex,a11123g
a112,Leather Passport Holder,Slim passport holder in smooth leather. Card slots and a pen loop inside.,http://localhost:8080/product/detail.html?id=a112,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,75.00,,Clothing > Accessories,in stock,Black,Unisex,a11219b
a113,Silk Pocket Square,Hand-rolled silk pocket square in original MAISON prints. Elevates any jacket.,http://localhost:8080/product/detail.html?id=a113,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,White,Unisex,a11328w
a114,Leather Zip Wallet,Continental zip-around wallet in pebbled leather. Twelve card slots and a coin section.,http://localhost:8080/product/detail.html?id=a114,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,155.00,,Clothing > Accessories,in stock,Navy,Unisex,a11426n
a115,Hair Clip Set,"Set of three acetate hair clips. Tortoiseshell, black, and cream.",http://localhost:8080/product/detail.html?id=a115,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,out of stock,Beige,Unisex,a11520b
a116,Cashmere Gloves,Touchscreen-compatible cashmere gloves. Ribbed cuffs with a snug fit.,http://localhost:8080/product/detail.html?id=a116,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Accessories,in stock,Brown,Unisex,a11621b
a117,Leather Luggage Tag,Leather luggage tag with a brass buckle strap. Engraved MAISON logo.,http://localhost:8080/product/detail.html?id=a117,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Grey,Unisex,a11724g
a118,Umbrella,Compact automatic umbrella with a maple handle. Windproof with a quick-dry canopy.,http://localhost:8080/product/detail.html?id=a118,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,in stock,Camel,Unisex,a11822c
a119,Cufflinks,Sterling silver cufflinks with mother-of-pearl inlay. T-bar closure.,http://localhost:8080/product/detail.html?id=a119,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,95.00,,Clothing > Accessories,out of stock,Ivory,Unisex,a11925i
a120,Tie Bar,Brushed sterling silver tie bar. Classic clip style that holds firmly.,http://localhost:8080/product/detail.html?id=a120,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,in stock,Red,Unisex,a12027r
a121,Reading Glasses,Stylish reading glasses in acetate frames. Available in multiple strengths.,http://localhost:8080/product/detail.html?id=a121,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,in stock,Green,Unisex,a12123g
a122,Candle,Hand-poured soy wax candle in MAISON signature scent. 45-hour burn time.,http://localhost:8080/product/detail.html?id=a122,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,in stock,Black,Unisex,a12219b
a123,Room Spray,Room spray in cedar and white tea. Instant ambiance for any space.,http://localhost:8080/product/detail.html?id=a123,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,out of stock,White,Unisex,a12328w
a124,Diffuser Set,Reed diffuser in a glass vessel. Bergamot and fig scent lasts 3 months.,http://localhost:8080/product/detail.html?id=a124,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,in stock,Navy,Unisex,a12426n
a125,Cotton Handkerchief,Set of three cotton handkerchiefs with hand-rolled edges. Classic and refined.,http://localhost:8080/product/detail.html?id=a125,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,25.00,,Clothing > Accessories,in stock,Beige,Unisex,a12520b
a126,Tray,Leather-lined valet tray for keys and cards. Snap-together corners.,http://localhost:8080/product/detail.html?id=a126,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Accessories,in stock,Brown,Unisex,a12621b
a127,Leather Journal,A5 journal in Italian leather with gold-edge pages. A beautiful place for thoughts.,http://localhost:8080/product/detail.html?id=a127,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,75.00,,Clothing > Accessories,out of stock,Grey,Unisex,a12724g
a128,Eau de Parfum,"MAISON signature eau de parfum. Notes of bergamot, iris, and sandalwood. 50ml.",http://localhost:8080/product/detail.html?id=a128,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,125.00,,Clothing > Accessories,in stock,Camel,Unisex,a12822c
a129,Travel Wallet,"Travel wallet in full-grain leather. Passport pockets, boarding pass slot, and zip section.",http://localhost:8080/product/detail.html?id=a129,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,135.00,,Clothing > Accessories,in stock,Ivory,Unisex,a12925i
a130,Gift Card,MAISON gift card. Delivered in a branded envelope. Redeemable online and in store.,http://localhost:8080/product/detail.html?id=a130,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,50.00,,Clothing > Accessories,in stock,Red,Unisex,a13027r
a131,Silk Sleep Mask,Pure silk sleep mask with elasticated band. Block out light in style.,http://localhost:8080/product/detail.html?id=a131,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,out of stock,Green,Unisex,a13123g
a132,Leather Photo Frame,Full-grain leather photo frame for 5x7 prints. A timeless desk accessory.,http://localhost:8080/product/detail.html?id=a132,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,in stock,Black,Unisex,a13219b
a133,Monogrammed Towel,Egyptian cotton bath towel with embroidered monogram. 600gsm luxury weight.,http://localhost:8080/product/detail.html?id=a133,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,in stock,White,Unisex,a13328w
a134,Wooden Sunglasses Case,Handcrafted walnut sunglasses case with a magnetic closure. Felt-lined interior.,http://localhost:8080/product/detail.html?id=a134,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,Navy,Unisex,a13426n
a135,Leather Wine Carrier,Single-bottle wine carrier in vegetable-tanned leather. Magnetic snap closure.,http://localhost:8080/product/detail.html?id=a135,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,85.00,,Clothing > Accessories,out of stock,Beige,Unisex,a13520b
a136,Travel Candle Set,Set of three mini candles in MAISON signature scents. Perfect for travel.,http://localhost:8080/product/detail.html?id=a136,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,in stock,Brown,Unisex,a13621b
a137,Cashmere Eye Mask,Pure cashmere eye mask in a gift box. Elasticated band for gentle comfort.,http://localhost:8080/product/detail.html?id=a137,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,Grey,Unisex,a13724g
a138,Leather Coaster Set,Set of four leather coasters in a stacking holder. Debossed MAISON logo.,http://localhost:8080/product/detail.html?id=a138,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,45.00,,Clothing > Accessories,in stock,Camel,Unisex,a13822c
a139,Silk Hair Ties,Set of three silk hair ties. Gentle on hair and stylish on the wrist.,http://localhost:8080/product/detail.html?id=a139,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,25.00,,Clothing > Accessories,out of stock,Ivory,Unisex,a13925i
a140,Leather Bookmark,Slim leather bookmark with a gold-stamped edge. A small luxury for readers.,http://localhost:8080/product/detail.html?id=a140,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,25.00,,Clothing > Accessories,in stock,Red,Unisex,a14027r
a141,Brass Keyring,Solid brass keyring with a screw-lock shackle. Develops a patina over time.,http://localhost:8080/product/detail.html?id=a141,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Green,Unisex,a14123g
a142,Cotton Face Towels,Set of four organic cotton face towels. Soft waffle weave in neutral tones.,http://localhost:8080/product/detail.html?id=a142,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Black,Unisex,a14219b
a143,Linen Apron,Cross-back apron in washed European linen. One-size with adjustable ties.,http://localhost:8080/product/detail.html?id=a143,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,55.00,,Clothing > Accessories,out of stock,White,Unisex,a14328w
a144,Ceramic Trinket Dish,Hand-glazed ceramic trinket dish. Perfect for rings and small treasures.,http://localhost:8080/product/detail.html?id=a144,https://images.unsplash.com/photo-1622560480605-d83c853bc5c3?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Navy,Unisex,a14426n
a145,Travel Shoe Bags,Set of two cotton shoe bags with drawstring closure. Keeps luggage tidy.,http://localhost:8080/product/detail.html?id=a145,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Beige,Unisex,a14520b
a146,Leather Cable Organiser,Snap-closure cable organiser in leather. Keeps cords tangle-free.,http://localhost:8080/product/detail.html?id=a146,https://images.unsplash.com/photo-1584917865442-de89df76afd3?w=400&h=500&fit=crop&q=80,35.00,,Clothing > Accessories,in stock,Brown,Unisex,a14621b
a147,Wool Throw Blanket,Lambswool throw blanket in a heritage check. Generous 130x180cm size.,http://localhost:8080/product/detail.html?id=a147,https://images.unsplash.com/photo-1548036328-c9fa89d128fa?w=400&h=500&fit=crop&q=80,145.00,,Clothing > Accessories,out of stock,Grey,Unisex,a14724g
a148,Silk Pillowcase,Mulberry silk pillowcase with an envelope closure. Kind to skin and hair.,http://localhost:8080/product/detail.html?id=a148,https://images.unsplash.com/photo-1492707892479-7bc8d5a4ee93?w=400&h=500&fit=crop&q=80,65.00,,Clothing > Accessories,in stock,Camel,Unisex,a14822c
a149,Leather Trinket Box,Small leather-covered box with a suede lining. For jewellery and keepsakes.,http://localhost:8080/product/detail.html?id=a149,https://images.unsplash.com/photo-1611085583191-a3b181a88401?w=400&h=500&fit=crop&q=80,75.00,,Clothing > Accessories,in stock,Ivory,Unisex,a14925i
s1,Leather Oxford,Goodyear-welted Oxford in smooth calfskin. Hand-stitched broguing. Made in Portugal.,http://localhost:8080/product/detail.html?id=s1,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,245.00,,Clothing > Shoes,in stock,Red,Unisex,s0127r
s2,Cap-Toe Oxford,Classic cap-toe Oxford in polished calfskin. Closed lacing for formal occasions.,http://localhost:8080/product/detail.html?id=s2,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,255.00,,Clothing > Shoes,out of stock,Green,Unisex,s0223g
s3,Whole-Cut Oxford,Seamless whole-cut Oxford from a single piece of leather. The pinnacle of shoemaking.,http://localhost:8080/product/detail.html?id=s3,https://images.unsplash.com/photo-1560343090-f0409e92791a?w=400&h=500&fit=crop&q=80,295.00,,Clothing > Shoes,in stock,Black,Unisex,s0319b
s4,Brogue Oxford,Full-brogue Oxford with medallion toe and wingtip perforations. Leather sole.,http://localhost:8080/product/detail.html?id=s4,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,235.00,,Clothing > Shoes,in stock,White,Unisex,s0428w
s5,Plain-Toe Derby,Classic plain-toe Derby with open lacing. Versatile from suits to jeans.,http://localhost:8080/product/detail.html?id=s5,https://images.unsplash.com/photo-1518611012118-696072aa579a?w=400&h=500&fit=crop&q=80,225.00,,Clothing > Shoes,in stock,Navy,Unisex,s0526n
s6,Wingtip Derby,Wingtip Derby with punched broguing detail. Goodyear-welted with a Dainite sole.,http://localhost:8080/product/detail.html?id=s6,https://images.unsplash.com/photo-1515347619252-60a4bf4fff4f?w=400&h=500&fit=crop&q=80,235.00,,Clothing > Shoes,out of stock,Beige,Unisex,s0620b
s7,Monk Strap Shoes,Double monk strap in burnished calfskin. Polished buckles with a leather sole.,http://localhost:8080/product/detail.html?id=s7,https://images.unsplash.com/photo-1603808033176-9d134e6f9f81?w=400&h=500&fit=crop&q=80,265.00,,Clothing > Shoes,in stock,Brown,Unisex,s0721b
s8,Patent Leather Oxford,Mirror-shine patent Oxford for black-tie events. Whole-cut construction.,http://localhost:8080/product/detail.html?id=s8,https://images.unsplash.com/photo-1595950653106-6c9ebd614d3a?w=400&h=500&fit=crop&q=80,275.00,,Clothing > Shoes,in stock,Grey,Unisex,s0824g
s9,Suede Derby,Unlined suede Derby in a warm tobacco shade. Crepe sole for cushioned comfort.,http://localhost:8080/product/detail.html?id=s9,https://images.unsplash.com/photo-1542291026-7eec264c27ff?w=400&h=500&fit=crop&q=80,215.00,,Clothing > Shoes,in stock,Camel,Unisex,s0922c
s10,Two-Tone Oxford,Spectator-style two-tone Oxford. White and brown calfskin with brogue details.,http://localhost:8080/product/detail.html?id=s10,https://images.unsplash.com/photo-1543163521-1bf539c55dd2?w=400&h=500&fit=crop&q=80,255.00,,Clothing > Shoes,out of stock,Ivory,Unisex,s1025i
